127.0.0.1 - - [27/Jul/2018:20:48:33 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:48:33 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:50:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?2f7226f4f31412a2 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:50:04 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?bdcc89bd0d1e878d HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:20:53:34 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:53:34 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:58:35 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:20:58:35 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:21:01:51 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?c79f854650ce2664 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:21:02:52 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?3a1ab5739e6670bb HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:21:02:52 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?ba2ddb3121761278 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:21:03:36 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:21:03:36 +0800] "POST / HTTP/1.1" 405 575 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [27/Jul/2018:21:03:52 +0800] "GET /msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?7118aec37da04061 HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
127.0.0.1 - - [27/Jul/2018:21:03:52 +0800] "GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?975055c0cedd854f HTTP/1.1" 404 169 "-" "Microsoft-CryptoAPI/10.0"
